pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,events,description,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,pitch_name
CH,7/30/2021,89.7,-0.82,5.81,"Albies, Ozzie",single,hit_into_play,line_drive,260,95.5,17,90.5,1783,6.6,Changeup
CH,6/4/2021,89.7,1.74,5.98,"Riley, Austin",field_out,hit_into_play,ground_ball,46,84,1,89.2,1806,5.8,Changeup
SL,8/29/2021,89.7,-1.95,5.77,"Freeman, Freddie",field_out,hit_into_play,ground_ball,6,83.8,-27,90,2283,6.3,Slider
FC,7/16/2021,89.7,-1.51,6.43,"Riley, Austin",home_run,hit_into_play,fly_ball,422,107.6,32,91.1,1815,6.6,Cutter
FC,7/16/2021,89.7,-1.43,6.47,"Heredia, Guillermo",field_out,hit_into_play,fly_ball,325,93.1,29,91,2129,6.9,Cutter
FC,9/15/2021,89.7,2.06,5.69,"Tapia, Raimel",single,hit_into_play,ground_ball,91,73.2,7,90.1,2583,6.3,Cutter
FS,9/14/2021,89.7,-0.94,5.63,"Cron, C.J.",field_out,hit_into_play,line_drive,355,99.7,18,91.3,1300,7,Split-Finger
FC,8/29/2021,89.7,1.96,5.72,"Wade Jr., LaMonte",double,hit_into_play,ground_ball,134,76.3,12,90.1,2546,6.1,Cutter
SL,5/18/2021,89.7,1,6.42,"Nido, Tomás",field_out,hit_into_play,ground_ball,99,87.9,7,89.7,2386,6,Slider
CH,6/16/2021,89.7,-1.63,6.21,"Gonzalez, Marwin",field_out,hit_into_play,line_drive,168,94.7,7,90.8,1797,6.7,Changeup
FC,6/2/2021,89.7,2.1,5.59,"Stevenson, Andrew",field_out,hit_into_play,fly_ball,227,76.7,46,89.8,2648,6.1,Cutter
SI,8/10/2021,89.7,1.88,6.58,"India, Jonathan",field_out,hit_into_play,fly_ball,287,80.9,41,89.5,1697,5.9,Sinker
SI,7/20/2021,89.6,-1.13,5.74,"Pham, Tommy",field_out,hit_into_play,ground_ball,20,93.7,-6,90.7,2114,6.8,Sinker
CH,4/27/2021,89.6,-1.55,6.18,"Heyward, Jason",field_out,hit_into_play,ground_ball,3,72.2,-27,91,1874,7.1,Changeup
FC,6/30/2021,89.6,-1.61,5.06,"Conforto, Michael",field_out,hit_into_play,ground_ball,8,91.7,-20,90.1,2389,6.3,Cutter
FF,4/27/2021,89.6,-1.81,5.27,"Ozuna, Marcell",field_out,hit_into_play,line_drive,162,91.6,10,90.7,2086,6.9,4-Seam Fastball
FC,6/6/2021,89.6,2.3,5.55,"Muncy, Max",field_out,hit_into_play,fly_ball,228,77.3,48,89.9,2543,6.2,Cutter
SL,9/29/2021,89.6,1.59,6,"Segura, Jean",field_out,hit_into_play,ground_ball,59,98.2,2,89.9,2451,6.3,Slider
FF,6/20/2021,89.6,1.64,5.84,"Heredia, Guillermo",field_out,hit_into_play,line_drive,158,100.2,8,90.9,2210,6.9,4-Seam Fastball
FF,6/30/2021,89.6,2.65,5.47,"Adrianza, Ehire",home_run,hit_into_play,fly_ball,406,100.7,30,89.6,2069,6.3,4-Seam Fastball
FC,6/1/2021,89.6,-2.34,5.9,"Swanson, Dansby",field_out,hit_into_play,ground_ball,11,65.6,-7,89.7,2525,6.2,Cutter
FF,6/5/2021,89.6,1.42,6.25,"Albies, Ozzie",field_out,hit_into_play,fly_ball,273,93.3,54,90.2,2379,6.6,4-Seam Fastball
FC,9/9/2021,89.6,-1.25,5.87,"Freeman, Freddie",double,hit_into_play,fly_ball,394,102.8,27,90.6,2129,6.9,Cutter
SI,7/2/2021,89.6,3.3,5.93,"Inciarte, Ender",field_out,hit_into_play,ground_ball,61,94.9,2,90.6,1981,6.8,Sinker
SI,4/9/2021,89.5,-1.57,5.97,"Pache, Cristian",single,hit_into_play,ground_ball,18,104.7,-5,90.1,2034,6.5,Sinker
SI,8/1/2021,89.5,1.01,6.37,"Heredia, Guillermo",field_out,hit_into_play,fly_ball,331,91.2,37,89.3,1556,6,Sinker
FF,9/11/2021,89.5,-1.8,5.52,"Albies, Ozzie",single,hit_into_play,line_drive,214,104.5,13,89.7,2139,6.5,4-Seam Fastball
CH,5/8/2021,89.5,-1.28,5.69,"Ozuna, Marcell",field_out,hit_into_play,ground_ball,4,85.9,-26,90.4,1684,6.6,Changeup
SL,7/2/2021,89.5,-3.34,5.95,"Acuña Jr., Ronald",field_out,hit_into_play,popup,227,75.2,47,89.5,2059,6.3,Slider
CH,9/14/2021,89.5,-2.25,5.82,"Albies, Ozzie",single,hit_into_play,line_drive,274,104.3,14,89.3,1648,6.4,Changeup
SL,5/8/2021,89.5,-1.65,5.79,"Riley, Austin",single,hit_into_play,line_drive,212,78.8,19,90.3,2723,6.6,Slider
SI,6/1/2021,89.5,-1.82,6.11,"Riley, Austin",field_out,hit_into_play,line_drive,338,89.2,24,91.1,1957,6.9,Sinker
SL,5/7/2021,89.5,-2.34,5.69,"Swanson, Dansby",double,hit_into_play,line_drive,245,82.9,20,90.3,2157,6.5,Slider
SL,4/9/2021,89.5,-1.58,5.7,"Riley, Austin",field_out,hit_into_play,popup,25,89.8,80,91.1,2486,7,Slider
FC,6/17/2021,89.5,-2.06,5.57,"Carlson, Dylan",field_out,hit_into_play,ground_ball,7,79.9,-23,89.7,2327,6.2,Cutter
FF,8/12/2021,89.5,-0.99,6.09,"India, Jonathan",home_run,hit_into_play,fly_ball,405,100.5,37,88.7,2261,5.8,4-Seam Fastball
FC,4/26/2021,89.5,2.27,5.49,"Heyward, Jason",field_out,hit_into_play,fly_ball,344,96.1,28,89.5,2589,6.1,Cutter
FC,5/9/2021,89.5,2.24,5.48,"Harper, Bryce",field_out,hit_into_play,line_drive,323,87.3,26,89.7,2646,6.3,Cutter
FF,6/16/2021,89.5,-1,6.02,"Martinez, J.D.",field_out,hit_into_play,fly_ball,227,88.6,56,88.8,2430,5.8,4-Seam Fastball
CH,8/23/2021,89.4,-1.23,6.31,"Judge, Aaron",field_out,hit_into_play,ground_ball,11,106.4,-14,89.8,1827,6.3,Changeup
FF,6/16/2021,89.4,-1.06,5.97,"Bogaerts, Xander",field_out,hit_into_play,popup,133,66.9,65,88.9,2383,5.7,4-Seam Fastball
CH,5/31/2021,89.4,2.36,5.4,"Bell, Josh",field_out,hit_into_play,ground_ball,3,67.6,-33,89.3,1725,6.3,Changeup
SI,4/28/2021,89.4,-3.06,5.83,"Ozuna, Marcell",field_out,hit_into_play,ground_ball,37,106.4,-2,89.7,2171,6.2,Sinker
SI,7/18/2021,89.4,-1.48,5.27,"Zunino, Mike",field_out,hit_into_play,fly_ball,370,98.2,39,89.8,1994,6.2,Sinker
FC,7/16/2021,89.4,-1.43,5.19,"Franco, Wander",field_out,hit_into_play,fly_ball,326,94.6,41,89.3,2245,5.9,Cutter
FC,6/16/2021,89.4,2.05,5.66,"Arroyo, Christian",home_run,hit_into_play,fly_ball,467,105.7,31,89.7,2630,6.2,Cutter
FF,6/15/2021,89.4,1.36,6.22,"Martinez, J.D.",triple,hit_into_play,fly_ball,365,104.3,25,89.4,1941,6.3,4-Seam Fastball
FC,6/17/2021,89.4,-1.14,6.32,"Riley, Austin",field_out,hit_into_play,ground_ball,7,79.5,-14,89.8,2221,6.2,Cutter
CH,7/31/2021,89.4,-1.15,6.04,"Albies, Ozzie",field_out,hit_into_play,line_drive,185,101.2,8,90,1414,6.3,Changeup
FC,7/16/2021,89.4,-1.56,6.53,"Almonte, Abraham",field_out,hit_into_play,ground_ball,,,,90.7,1943,6.6,Cutter
FF,6/5/2021,89.4,1.81,6.13,"Morton, Charlie",single,hit_into_play,fly_ball,230,67.2,28,90,2337,6.5,4-Seam Fastball
FC,7/4/2021,89.4,-1.06,6.45,"Acuña Jr., Ronald",home_run,hit_into_play,fly_ball,385,103.2,30,89.7,2521,6.4,Cutter
FF,9/11/2021,89.4,-1.64,5.42,"Morton, Charlie",double,hit_into_play,ground_ball,78,92.9,3,89.1,2104,6.4,4-Seam Fastball
SI,4/14/2021,89.4,2.89,6.29,"Acuña Jr., Ronald",home_run,hit_into_play,fly_ball,344,102.2,31,89.8,1930,6.5,Sinker
CH,10/2/2021,89.3,-1.19,5.76,"Freeman, Freddie",single,hit_into_play,ground_ball,65,86.9,3,89.9,1334,6.5,Changeup
FC,9/9/2021,89.3,-1.41,5.86,"Vogt, Stephen",home_run,hit_into_play,fly_ball,395,97.8,36,90.3,2112,6.6,Cutter
SL,9/14/2021,89.3,-2.1,5.67,"Swanson, Dansby",field_out,hit_into_play,popup,182,59.7,42,89.5,2921,6.1,Slider
SI,4/14/2021,89.3,3.01,6.29,"Freeman, Freddie",field_out,hit_into_play,ground_ball,131,110.4,7,89.5,2024,6.5,Sinker
FF,8/11/2021,89.3,1.6,6.55,"d'Arnaud, Travis",field_out,hit_into_play,line_drive,303,98.9,16,89.1,2149,6.2,4-Seam Fastball
SL,9/28/2021,89.3,-1.55,5.53,"Duvall, Adam",field_out,hit_into_play,ground_ball,33,96.6,-3,91.4,2328,7.2,Slider
FF,4/11/2021,89.3,2.02,6.36,"Albies, Ozzie",home_run,hit_into_play,fly_ball,404,107.2,22,88.8,2204,6,4-Seam Fastball
FF,5/12/2021,89.3,2.38,5.77,"Pache, Cristian",field_out,hit_into_play,ground_ball,3,98.8,-30,89.5,1877,6.4,4-Seam Fastball
CH,8/23/2021,89.3,-1.38,6.1,"Judge, Aaron",field_out,hit_into_play,fly_ball,246,73.1,36,89.5,1786,6.2,Changeup
SI,4/26/2021,89.3,-1.3,5.6,"Swanson, Dansby",home_run,hit_into_play,fly_ball,410,104.4,29,88.8,2006,6.1,Sinker
CH,9/30/2021,89.3,-1.51,6.2,"Herrera, Odúbel",field_out,hit_into_play,popup,155,89.8,65,90.4,1464,7.1,Changeup
CH,4/14/2021,89.3,1.74,6.39,"Aguilar, Jesús",field_out,hit_into_play,ground_ball,1,51.4,-72,88.7,1485,5.8,Changeup
CH,7/1/2021,89.3,-1.52,6.18,"deGrom, Jacob",field_out,hit_into_play,fly_ball,208,89.8,60,90.3,1730,6.8,Changeup
CH,9/9/2021,89.3,-1.17,6.2,"Soto, Juan",field_out,hit_into_play,fly_ball,256,91,52,89.2,1703,6.2,Changeup
FC,7/31/2021,89.3,-1.4,5.13,"García, Avisaíl",field_out,hit_into_play,line_drive,295,85.5,26,89.6,2229,6.2,Cutter
SI,4/26/2021,89.2,-1.34,5.52,"d'Arnaud, Travis",field_out,hit_into_play,ground_ball,0,49.7,-80,88.9,2209,6.2,Sinker
SL,8/7/2021,89.2,-2.41,6.32,"Robles, Victor",double,hit_into_play,line_drive,169,82.9,13,89.7,2180,6.7,Slider
FF,4/28/2021,89.2,-3.22,5.83,"Albies, Ozzie",home_run,hit_into_play,fly_ball,387,104.4,41,89.3,2197,6.2,4-Seam Fastball
CH,9/30/2021,89.2,-1.69,6.16,"Harper, Bryce",field_out,hit_into_play,ground_ball,9,77.6,-13,90.4,1500,7,Changeup
FS,9/8/2021,89.2,-1.16,5.72,"Bell, Josh",field_out,hit_into_play,ground_ball,90,100.9,3,90.4,1577,7,Split-Finger
FC,6/1/2021,89.2,-2.41,5.88,"Heredia, Guillermo",field_out,hit_into_play,ground_ball,20,102.6,-7,89,2457,6.1,Cutter
CH,8/7/2021,89.2,-1.92,5.22,"Swanson, Dansby",double,hit_into_play,line_drive,238,91.8,20,88.3,2328,5.9,Changeup
SI,6/18/2021,89.2,3.19,5.68,"Riley, Austin",field_out,hit_into_play,fly_ball,349,96.8,29,89,1842,6,Sinker
FC,5/11/2021,89.2,-1.4,5.39,"Pache, Cristian",double,hit_into_play,fly_ball,390,100.9,24,89.8,2653,6.1,Cutter
FC,9/30/2021,89.1,-2.22,6.22,"Albies, Ozzie",field_out,hit_into_play,ground_ball,51,102.6,1,89.8,2425,6.6,Cutter
SI,8/1/2021,89.1,1.64,6.47,"Soler, Jorge",field_out,hit_into_play,ground_ball,27,89.4,-2,88.3,1703,5.7,Sinker
SL,7/30/2021,89.1,-0.72,6,"Swanson, Dansby",single,hit_into_play,ground_ball,134,85.1,10,89.8,2849,6.4,Slider
SI,8/1/2021,89.1,1.19,6.44,"Freeman, Freddie",single,hit_into_play,line_drive,214,98.2,11,88.7,1413,5.9,Sinker
FF,6/1/2021,89.1,-1.78,6.15,"Freeman, Freddie",field_out,hit_into_play,ground_ball,18,86.5,-8,89.6,2047,6.8,4-Seam Fastball
SL,8/29/2021,89.1,-2.01,5.63,"Freeman, Freddie",single,hit_into_play,ground_ball,17,104.2,-5,89.6,2263,6.4,Slider
CH,5/21/2021,89.1,-1.43,6.29,"Stallings, Jacob",field_out,hit_into_play,ground_ball,2,69.4,-43,90.5,1686,6.9,Changeup
FC,6/6/2021,89.1,2.34,5.55,"Smith, Will",field_out,hit_into_play,popup,181,73.8,59,89.5,2585,6.2,Cutter
FC,5/17/2021,89.1,1.98,6.3,"Villar, Jonathan",field_out,hit_into_play,ground_ball,2,87.3,-39,88.6,2794,5.7,Cutter
SL,6/16/2021,89.1,2,6.3,"Bogaerts, Xander",double,hit_into_play,ground_ball,29,94.7,-2,89.4,2185,6.3,Slider
SI,4/26/2021,89.1,-1.84,5.45,"Morton, Charlie",field_out,hit_into_play,ground_ball,2,81.8,-36,88.4,2046,6.2,Sinker
FC,7/31/2021,89,-1.26,5.15,"Piña, Manny",field_out,hit_into_play,ground_ball,8,75.2,-17,89.6,2279,6.5,Cutter
FF,6/30/2021,89,-1.14,5.91,"Almora Jr., Albert",field_out,hit_into_play,popup,156,68.7,61,88.3,2352,5.9,4-Seam Fastball
FC,9/8/2021,89,2,5.56,"Soto, Juan",field_out,hit_into_play,ground_ball,2,66.6,-48,89.4,2556,6.2,Cutter
FC,6/2/2021,89,2.74,5.83,"Smyly, Drew",field_out,hit_into_play,popup,137,50.2,47,89.2,2283,6.4,Cutter
FF,6/18/2021,89,2.9,5.85,"Adrianza, Ehire",field_out,hit_into_play,popup,164,74.2,61,88.7,2085,6.2,4-Seam Fastball
FC,5/12/2021,89,-1.4,5.61,"Acuña Jr., Ronald",field_out,hit_into_play,fly_ball,239,99.7,55,89.1,2692,6,Cutter
FC,5/21/2021,89,2.63,5.89,"Swanson, Dansby",single,hit_into_play,ground_ball,14,86.7,-7,89,2630,6,Cutter
FC,7/4/2021,89,-1.14,6.45,"Heredia, Guillermo",single,hit_into_play,ground_ball,11,28.6,-14,89.7,2419,6.3,Cutter
FC,5/19/2021,89,-2.16,5.83,"Swanson, Dansby",double,hit_into_play,line_drive,240,85.2,21,88.9,2810,5.9,Cutter
FC,7/16/2021,88.9,-1.51,6.54,"Freeman, Freddie",field_out,hit_into_play,ground_ball,85,90.9,4,90.4,1876,6.7,Cutter
FF,6/2/2021,88.9,2.74,5.85,"Albies, Ozzie",single,hit_into_play,line_drive,242,103.9,12,88.9,2254,6.4,4-Seam Fastball
FC,7/4/2021,88.9,-1.17,6.58,"Contreras, William",field_out,hit_into_play,ground_ball,40,90.5,-1,89.5,2518,6.6,Cutter
SL,8/24/2021,88.9,-2.71,5.84,"Albies, Ozzie",single,hit_into_play,line_drive,209,71.7,24,88.7,2191,6.3,Slider
FF,5/12/2021,88.9,2.27,5.84,"Fried, Max",field_out,hit_into_play,line_drive,304,93.1,21,89.5,1881,6.6,4-Seam Fastball
CH,7/31/2021,88.9,-1.12,5.93,"Pederson, Joc",double,hit_into_play,ground_ball,24,74.2,0,89.9,1557,6.6,Changeup
FF,6/16/2021,88.9,-0.83,6.08,"Devers, Rafael",field_out,hit_into_play,fly_ball,313,96.6,47,88.4,2295,5.8,4-Seam Fastball
FC,8/29/2021,88.9,2.06,5.66,"Belt, Brandon",field_out,hit_into_play,popup,161,69.6,56,89.1,2557,6.1,Cutter
FC,9/14/2021,88.9,-1.5,5.14,"Hampson, Garrett",triple,hit_into_play,fly_ball,367,98.9,32,89.1,2231,6.1,Cutter
FC,6/29/2021,88.9,2.09,5.54,"Conforto, Michael",field_out,hit_into_play,fly_ball,364,95,38,89.2,2482,6.1,Cutter
FC,4/9/2021,88.9,-2.25,5.66,"Harper, Bryce",field_out,hit_into_play,line_drive,345,100.9,19,89.2,2311,6.2,Cutter
CH,4/29/2021,88.9,-1.78,6.29,"Sogard, Eric",single,hit_into_play,fly_ball,221,70.6,27,88.4,2023,5.7,Changeup
CH,4/12/2021,88.9,-1.49,6.28,"Dickerson, Corey",field_out,hit_into_play,ground_ball,6,77,-13,89,1802,6.2,Changeup
FC,9/8/2021,88.9,1.76,5.59,"García, Luis",field_out,hit_into_play,ground_ball,1,58.3,-57,89.1,2451,6.1,Cutter
CH,6/16/2021,88.9,-1.58,6.29,"Martinez, J.D.",double,hit_into_play,line_drive,387,104.2,21,89.6,1551,6.6,Changeup
FF,6/1/2021,88.9,-0.99,6,"Turner, Trea",single,hit_into_play,line_drive,252,91.1,15,88.2,2285,5.7,4-Seam Fastball
CH,7/1/2021,88.8,-1.54,6.23,"Conforto, Michael",single,hit_into_play,line_drive,208,100,13,90,1413,6.7,Changeup
CH,5/31/2021,88.8,2.4,5.49,"Harrison, Josh",field_out,hit_into_play,ground_ball,5,66.6,-18,89,1770,6.2,Changeup
CH,6/29/2021,88.8,2.32,5.42,"Lindor, Francisco",single,hit_into_play,line_drive,224,101,10,88.8,1688,6.3,Changeup
FC,5/11/2021,88.8,2.23,5.63,"Bichette, Bo",single,hit_into_play,line_drive,296,104.4,15,89.1,2585,6.1,Cutter
FC,6/2/2021,88.8,2.23,5.42,"Soto, Juan",field_out,hit_into_play,ground_ball,38,95.3,-2,89.2,2520,6.2,Cutter
CH,4/27/2021,88.8,-1.62,6.11,"Duffy, Matt",field_out,hit_into_play,ground_ball,2,64.4,-31,89.9,1681,7.1,Changeup
SI,4/27/2021,88.8,-1.92,5.27,"Freeman, Freddie",field_out,hit_into_play,fly_ball,348,98.1,38,89.7,1978,6.9,Sinker
SL,10/1/2021,88.8,-1.73,6.12,"Albies, Ozzie",double,hit_into_play,line_drive,224,98.5,14,88.1,2435,5.5,Slider
SL,8/29/2021,88.8,-2.02,5.5,"Riley, Austin",home_run,hit_into_play,line_drive,423,109,22,89.4,2156,6.5,Slider
CH,8/28/2021,88.8,-1.95,5.12,"Albies, Ozzie",single,hit_into_play,line_drive,279,94.7,15,90.1,1569,6.8,Changeup
SI,6/20/2021,88.8,-1.23,6.18,"Swanson, Dansby",field_out,hit_into_play,line_drive,161,104.7,8,89.2,2278,6.6,Sinker
SL,4/9/2021,88.7,-1.61,5.65,"d'Arnaud, Travis",single,hit_into_play,line_drive,158,107.5,8,90.6,2459,7.2,Slider
SI,4/14/2021,88.7,3.1,6.25,"Inciarte, Ender",single,hit_into_play,ground_ball,6,86.4,-23,89.1,1915,6.4,Sinker
SL,5/7/2021,88.7,-2.48,5.63,"Freeman, Freddie",field_out,hit_into_play,ground_ball,31,93.7,-3,89.8,2108,6.7,Slider
SI,8/1/2021,88.7,1.38,6.45,"Freeman, Freddie",field_out,hit_into_play,line_drive,199,104.9,11,88.1,1510,5.8,Sinker
FF,8/12/2021,88.7,-0.92,6.06,"Naquin, Tyler",field_out,hit_into_play,fly_ball,280,82.3,46,87.8,2357,5.8,4-Seam Fastball
CH,6/20/2021,88.7,-2.03,5.47,"DeJong, Paul",field_out,hit_into_play,fly_ball,297,90.3,40,89.5,1627,6.5,Changeup
CH,5/21/2021,88.7,-1.39,6.26,"Stallings, Jacob",field_out,hit_into_play,ground_ball,32,74.3,-1,90.2,1787,7.1,Changeup
SL,8/27/2021,88.7,-2.57,6.37,"Wade Jr., LaMonte",field_out,hit_into_play,ground_ball,27,94.1,-4,89.1,2549,6.5,Slider
FS,9/14/2021,88.7,-1.15,5.59,"Story, Trevor",field_out,hit_into_play,ground_ball,13,74.1,-8,90.4,1281,7.2,Split-Finger
FC,7/30/2021,88.7,-1.31,6.21,"García, Avisaíl",single,hit_into_play,ground_ball,14,92.6,-7,87.7,2502,5.6,Cutter
FC,7/4/2021,88.7,-2.14,5.49,"Rojas, Miguel",single,hit_into_play,line_drive,263,78.8,23,88.6,2454,6.1,Cutter
FC,7/31/2021,88.7,-1.38,5.06,"Urías, Luis",field_out,hit_into_play,line_drive,346,103,20,89.1,2284,6.3,Cutter
SL,4/12/2021,88.7,-2.74,6.35,"Rojas, Miguel",field_out,hit_into_play,ground_ball,3,86.1,-30,89.2,2557,6.7,Slider
FC,6/6/2021,88.7,2.29,5.48,"Lux, Gavin",field_out,hit_into_play,fly_ball,221,84.2,54,89,2507,6.2,Cutter
FF,7/18/2021,88.7,-0.98,6.07,"Wendle, Joey",field_out,hit_into_play,ground_ball,1,73.8,-71,87.7,2196,5.8,4-Seam Fastball
CH,8/29/2021,88.6,-1.66,6.14,"Belt, Brandon",field_out,hit_into_play,fly_ball,248,97.2,54,91.2,1802,7.6,Changeup
FF,4/25/2021,88.6,-1.11,5.87,"Peralta, David",field_out,hit_into_play,popup,140,74.6,69,87.5,2317,5.7,4-Seam Fastball
SL,6/16/2021,88.6,1.82,6.31,"Renfroe, Hunter",field_out,hit_into_play,fly_ball,261,85.6,49,88.9,2163,6.5,Slider
FS,9/14/2021,88.6,-1.25,5.73,"Tapia, Raimel",field_out,hit_into_play,ground_ball,6,89.7,-25,90.2,1484,7,Split-Finger
CH,7/1/2021,88.6,-1.59,6.21,"Guillorme, Luis",field_out,hit_into_play,ground_ball,9,64.9,-14,89.7,1634,6.8,Changeup
SL,9/12/2021,88.6,-2.39,6.32,"Rojas, Miguel",field_out,hit_into_play,ground_ball,20,75.4,-6,89.2,2324,6.7,Slider
SL,4/12/2021,88.6,-2.37,6.42,"Duvall, Adam",field_out,hit_into_play,ground_ball,25,102.6,-2,88.8,2496,6.5,Slider
CH,6/16/2021,88.6,-1.61,6.29,"Vázquez, Christian",field_out,hit_into_play,ground_ball,6,85.8,-24,89.6,1591,6.8,Changeup
SI,4/28/2021,88.6,-3.03,5.86,"Riley, Austin",single,hit_into_play,ground_ball,7,95.9,-16,89,2144,6.2,Sinker
FC,6/29/2021,88.6,-1.96,5.62,"Heredia, Guillermo",field_out,hit_into_play,fly_ball,281,85.6,46,88.7,2521,6.1,Cutter
FS,7/20/2021,88.6,-1.43,5.89,"Almonte, Abraham",double,hit_into_play,line_drive,223,86.9,17,89.2,1533,6.5,Split-Finger
FC,7/18/2021,88.6,-2.04,5.53,"Albies, Ozzie",field_out,hit_into_play,fly_ball,268,84.6,48,89.6,2520,6.7,Cutter
SL,6/29/2021,88.6,-1.39,5.74,"Almonte, Abraham",field_out,hit_into_play,ground_ball,5,93.9,-22,90.1,2145,6.9,Slider
SL,10/2/2021,88.6,-1.07,5.73,"Heredia, Guillermo",field_out,hit_into_play,fly_ball,324,96.5,40,89.3,2476,6.6,Slider
FC,9/9/2021,88.6,-1.29,5.72,"Duvall, Adam",field_out,hit_into_play,fly_ball,222,98.9,61,89.2,2115,6.7,Cutter
SL,8/6/2021,88.6,-2.63,6.68,"Soler, Jorge",field_out,hit_into_play,ground_ball,6,86.5,-14,89.2,2666,6.5,Slider
FF,8/11/2021,88.6,1.76,6.6,"Riley, Austin",double,hit_into_play,line_drive,279,103.4,17,88.3,2209,6.1,4-Seam Fastball
FF,5/21/2021,88.6,2.29,6.03,"Heredia, Guillermo",single,hit_into_play,ground_ball,100,104.4,4,88.3,2227,6.1,4-Seam Fastball
SL,10/2/2021,88.6,-1.45,5.99,"Contreras, William",field_out,hit_into_play,fly_ball,311,91.5,37,88.3,2018,6.2,Slider
SL,9/15/2021,88.6,-0.36,6.74,"Riley, Austin",field_out,hit_into_play,popup,132,93.6,68,88.2,2490,5.6,Slider
SL,4/13/2021,88.6,-2.9,6.26,"Riley, Austin",single,hit_into_play,ground_ball,20,59.7,-5,89.1,2551,6.4,Slider
CH,9/9/2021,88.5,-1.76,5.46,"Freeman, Freddie",field_out,hit_into_play,ground_ball,3,92,-30,89.4,1470,6.7,Changeup
SI,6/20/2021,88.5,1.56,5.71,"Freeman, Freddie",field_out,hit_into_play,ground_ball,16,96.8,-6,90.2,1950,7,Sinker
CH,4/13/2021,88.5,-2.51,5.38,"Swanson, Dansby",field_out,hit_into_play,ground_ball,4,88.9,-26,89.3,2004,6.8,Changeup
FC,4/11/2021,88.5,1.78,6.29,"d'Arnaud, Travis",double,hit_into_play,line_drive,273,92.6,20,88.8,2174,6.2,Cutter
SL,7/31/2021,88.5,-2.7,6.31,"Soler, Jorge",single,hit_into_play,ground_ball,118,101.6,5,89.2,2739,6.4,Slider
FC,5/11/2021,88.5,-1.37,5.4,"Contreras, William",field_out,hit_into_play,ground_ball,6,65.3,-25,88.4,2664,6,Cutter
FF,6/5/2021,88.5,1.71,6.19,"Freeman, Freddie",single,hit_into_play,ground_ball,2,59.5,-48,88.9,2504,6.4,4-Seam Fastball
CH,9/7/2021,88.5,3.07,6.12,"Rosario, Eddie",field_out,hit_into_play,line_drive,292,81.9,29,87.2,1940,5.5,Changeup
SI,6/2/2021,88.5,2.81,5.84,"Albies, Ozzie",field_out,hit_into_play,fly_ball,275,89.2,49,89.2,2226,6.4,Sinker
SL,8/27/2021,88.5,-2.14,6.42,"Swanson, Dansby",field_out,hit_into_play,fly_ball,325,86.9,30,88.4,2195,6.3,Slider
SL,8/6/2021,88.5,-0.55,6.85,"Freeman, Freddie",single,hit_into_play,ground_ball,129,94.4,6,88.4,2012,6,Slider
SL,5/23/2021,88.5,-1.01,6.54,"Contreras, William",field_out,hit_into_play,ground_ball,7,95.2,-15,88.7,2465,6.2,Slider
SL,8/27/2021,88.5,-2.23,6.38,"d'Arnaud, Travis",field_out,hit_into_play,fly_ball,231,70.7,30,88.7,2150,6.2,Slider
SL,4/14/2021,88.5,-3.37,6.1,"Swanson, Dansby",field_out,hit_into_play,ground_ball,89,82.8,7,88.7,2103,6.3,Slider
SL,7/30/2021,88.5,-0.91,5.91,"Duvall, Adam",field_out,hit_into_play,ground_ball,10,63.7,-9,89.5,2842,6.5,Slider
FC,5/31/2021,88.5,-2.17,5.47,"Castro, Starlin",field_out,hit_into_play,ground_ball,7,70.1,-23,89,2430,6.1,Cutter
FF,4/13/2021,88.5,-0.99,5.99,"Anderson, Brian",single,hit_into_play,line_drive,190,103.7,10,87.1,2327,5.3,4-Seam Fastball
FC,6/29/2021,88.5,-2.09,5.55,"McCann, James",home_run,hit_into_play,fly_ball,417,101,30,88.3,2504,6.1,Cutter
SI,4/27/2021,88.5,-1.84,5.17,"d'Arnaud, Travis",field_out,hit_into_play,ground_ball,7,102.9,-14,89.8,1902,7,Sinker
CH,4/27/2021,88.5,-1.64,6.27,"Hoerner, Nico",field_out,hit_into_play,ground_ball,7,92.3,-12,89.5,1517,6.7,Changeup
FC,9/14/2021,88.5,-1.38,5.11,"Tapia, Raimel",field_out,hit_into_play,ground_ball,21,86.6,-5,88.9,2175,6.2,Cutter
FC,8/11/2021,88.5,-1.3,5.1,"Naquin, Tyler",single,hit_into_play,line_drive,203,102.5,10,88.8,2283,6.2,Cutter
FF,6/1/2021,88.5,-1.04,5.97,"Harrison, Josh",field_out,hit_into_play,fly_ball,374,96.3,28,87.7,2311,5.7,4-Seam Fastball
SL,5/31/2021,88.5,-2.21,6.34,"Hernandez, Yadiel",field_out,hit_into_play,ground_ball,8,87.4,-13,89.5,2464,6.6,Slider
FS,8/11/2021,88.5,-1.04,5.73,"Winker, Jesse",field_out,hit_into_play,ground_ball,52,105.9,1,90.1,1605,7.1,Split-Finger
CH,5/11/2021,88.5,2.29,5.6,"Davis, Jonathan",double,hit_into_play,fly_ball,350,96.4,33,88.3,1768,6.1,Changeup
CH,7/1/2021,88.5,-1.58,6.17,"Conforto, Michael",field_out,hit_into_play,ground_ball,89,97.6,4,89.8,1634,6.8,Changeup
